url,type
manta.com/c/mtxbzws/victory-cargo,benign
hydrocarbons-technology.com/projects/shellultralow/,benign
http://9779.info/%E6%89%8B%E5%B7%A5%E5%8D%A1%E7%BA%B8%E5%88%BA%E7%8C%AC%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
consecofieldhouse.com/news/2011_big_ten_mens_basketball_tournament_single-session_tickets_on_sale/,benign
http://www.hubbards.com.au/search.htm?searchphrase=exact&searchword=senior,defacement
http://www.windmillag.com.au/toys-and-merchandise/164-scale-replicas.1,defacement
mercurynews.com/earthquakes/ci_19157386,benign
http://www.skirennlauf.de/index.php?option=com_virtuemart&Itemid=130,defacement
sjsu.eeri.org/,benign
http://www.natursteinteppich-prangenberg.at/index.php?option=com_content&view=article&id=9&Itemid=32,defacement
city-data.com/school/Renton-Washington.html,benign
indiepixfilms.com/collection/soviet-films,benign
wisconsin.inetgiant.com/madison/addetails/big-walnut-logs-and-maple-oak-locust-and-pine-for-sale-madison-and-area-200/10639913,benign
amazon.com/Flight-Grey-Wolf-Jeff-East/dp/6300276309,benign
http://abcnews.go.com/International/swedish-groups-approach-stop-russian-submarines-entering-swedish/story?id=31002277,benign
mylife.com/godfreycambridge,benign
culturebully.com/besnard-lakes-late-night-jimmy-fallon-03-23-2010,benign
imdb.com/title/tt0387131/awards,benign
en.wikipedia.org/wiki/The_Gruesomes_(fictional_characters),benign
maryland.hometownlocator.com/md/st.-marys/,benign
whoosh.org/epguide/relic/three.html,benign
pk.greatschools.org/california/sacramento/preschools/Bret-Harte-Children's-Center/21802/,benign
http://www.abovestandard.nl/marbella-beschikbaarheid,defacement
http://variety.com/2015/film/news/cate-blanchett-lesbian-carol-cannes-todd-haynes-women-in-hollywood-1201492632/?replytocom=1297491,benign
uk.ask.com/wiki/Euler_tour,benign
http://www.insel-schuetzen.de/index.php?option=com_weblinks&view=categories&Itemid=48,defacement
uk.linkedin.com/pub/steve-lang/10/484/72a,benign
duckduckgo.com/1/c/Canadian_feminists,benign
http://missionpartner.dk/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL21pc3Npb25wYXJ0bmVyLmRrL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTEwMDp0aGUtYm95cy1kb3JtaXRvcnktZmxvb2RlZC1iZWNhdXNlLW9mLXJhaW4mY2F0aWQ9MTpsYXRlc3QtbmV3cyZJdGVtaWQ9MTg=,defacement
profilecanada.com/companylistbygroup.cfm?rs=109287&dl=1,benign
pronology.com,phishing
abolishthegmc.blogspot.com/2008/10/general-medical-council-president.html,benign
ihjournal.com/activities-for-using-films-in-english-language-teaching-by-arizio-sweeting,benign
craftster.org/forum/index.php?topic=329827.0,benign
niche.workopolis.com/frontoffice/enterSeekerAdvanceSearchJobAction.do?sitecode=pl233&bhRedt=true,benign
youtube.com/watch?v=ZGXtoQdLPuk,benign
raisethefist.com/?Save_KPFA:_Just_a_*Little*_Hypocrisy_:_Indybay-25,benign
sportsillustrated.cnn.com/soccer/mls/teams/galaxy/,benign
banyanbay-apts.com/,benign
myspace.com/isis,benign
en.wikipedia.org/wiki/Tommy_Rall,benign
linkedin.com/pub/jonathan-cherry/3/9ab/b4,benign
osdir.com/ml/culture.templar.rosemont/2006-04/msg00006.html,benign
essence.com/2010/12/06/lisa-gay-hamilton-on-tnts-men-of-a-certain-age/,benign
conservapedia.com/Ulysses_S._Grant,benign
http://silca02.it/confezioni-scatole/porta-paste/vaschette,defacement
midland74.com/class_classmates.cfm?unknown=1,benign
http://www.ifk-motion.dk/index.php?view=article&catid=35:kommende-lob&id=51:20-august-2009-ifk-brutal-cross&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=54,defacement
soccerway.com/international/nc-america/concacaf-gold-cup/2011/group-stage/group-a/,benign
http://supergorod.ru/index.php?view=article&catid=4:izdan&id=6:2010-08-04-17-15-57&tmpl=component&print=1&layout=default&page=,defacement
hockeydb.com/ihdb/stats/pdisplay.php?pid=6397,benign
indianrenegade.blogspot.com/,benign
pitchfork.com/reviews/albums/15272-live-on-i-5/,benign
kendralisum.com,phishing
en.wikinews.org/wiki/Man_throws_red_paint_in_Roman_Trevi_fountain_to_protest_film_festival,benign
abetterlaney.crowdmap.com/,benign
victorianweb.org/authors/dickens/edh/chronology.html,benign
http://tunein.com/radio/Vanakkam-FM-1027-s162374/15480783/ca-pub-1542925551861702/Station,benign
moviesplanet.com/names/24653/mark-harmon,benign
bestmontrealmassage.com/sensuel/erotic-parlor-sensual/,benign
1911encyclopedia.org/Berlin,benign
greaterlouisville.com/,benign
http://www.kdw-nettetal.de/index.php/programm-2013/106-schlosshof-konzert-2013.html,defacement
theanglocatholic.com/tag/cardinal-marc-ouellet/,benign
kamcomusic.blogspot.com/,benign
freepages.genealogy.rootsweb.ancestry.com/~hagueny/delarm/family2_francois_lemay_dit_delorme.htm,benign
http://niedoba-assoc.com/index.php?option=com_content&view=article&id=109&Itemid=168,defacement
matthuffman.org/,benign
fandango.com/ellendrew/filmography/p20138,benign
http://www.kadernictvi-uherskybrod.cz/produkty/pece-o-vlasy.html,defacement
waveformhq.com/maze.html,benign
http://www.pc50.de/index.php?option=com_content&view=article&id=18:software,defacement
americanlongrifles.org/forum/index.php?topic=4372.0,benign
dorjehandicraft.com,phishing
http://www.osn-solutions.nl/index.php/nl/contact,defacement
sunriseengqatar.com,phishing
lyricsfreak.com/b/burt+bacharach/,benign
nysut.org/newyorkteacher/2001-2002/011024reading.html,benign
baseball-reference.com/players/j/joshuvo01.shtml,benign
http://www.psychic-delia.com/wp-content/online.vodafone.co.uk/logon/www.vodafone.com/voda.online/vodafone.html,phishing
chacha.com/question/what-is-a-former-nhl-team-in-canada,benign
youtube.com/watch?v=LZNSVpYZp4I,benign
http://www.zaehringer.org/index.php?option=com_content&view=article&id=51&Itemid=81,defacement
411.ca/business/profile/6027676/?lang=en,benign
n07qhvig7soihfjpyrws.littlematchagirl.com.au,phishing
manta.com/c/mm2z6ml/metro-north-mall,benign
jazzcorner.com/news/display.php?news=299,benign
dodat.com/tuch/,benign
http://bdnews24.com/economy/2015/05/05/expand-tax-base-to-hike-revenue-journalists-to-nbr,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FC18SM5u5Gxb3vPXB+%E3%82%A2%E3%83%8B%E3%82%B3%E3%82%B9%E3%81%A7%E3%83%8F%E3%83%A1%E6%92%AE%E3%82%8A+%23ero+%23douga+%23agesage,benign
huffingtonpost.com/2011/08/02/peter-goodman-we-have-no-more-fantasies_n_916446.html,benign
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Yusuf%20Bey%20IV,benign
en.wikipedia.org/wiki/Game_Theory_(album),benign
montrealplus.ca/montreal/venues/complexe-desjardins,benign
raidernation4life.blogspot.com/2011/05/can-oakland-raiders-win-afc-west.html,benign
filmschoolrejects.com/reviews/review-jane-eyre-2011.php,benign
http://www.cresco.com.hk/index.html,defacement
silverspurs.net,phishing
loopnet.com/Listing/17231008/6100-MacArthur-Park-Lane-Oklahoma-City-OK/,benign
http://www.mirakelkursen.org/artiklar-om-ekim/60-resan-till-facim,defacement
http://australasiansocceracademy.com.au/soccer/index.php?option=com_content&view=article&id=63:coches&catid=34:static&Itemid=84&lang=en,defacement
anderson-history.com/,benign
http://1337x.to/torrent/1160220/Marvels-Agents-of-S-H-I-E-L-D-S02E21-E22-HDTV-XviD-FUM-ettv/,benign
http://www.anita-gd.com/images/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,phishing
askville.amazon.com/severed-Canadian-feet-found-Vancouver-belong/AnswerViewer.do?requestId=10481391,benign
mixedmartialarts.wikia.com/wiki/Jamie_Varner,benign
allclassics.com/university-mascots,benign
amazon.com/gp/pdp/profile/A2R1NHIURC4LLX,benign
http://patch.com/new-jersey/brick/njsiaa-wrestling-seven-brick-reach-medal-round-0/,benign
http://www.noithatchauau.vn/ibilewire1/signoct.htm,phishing
lakevermilionresort.net/,benign
http://torcache.net/torrent/35D5AAC068B00BC22BDA4003697D4443EF83C87E.torrent?title=[kickass.to]fifty.shades.of.grey.2015.720p.uncut.web.dl.xvid.mp3.rarbg,benign
prsearch.com/washington/counties.htm,benign
members.pcug.org.au/~pdownes/douglass/index.htm,benign
http://www.acosmotta.com.br/index.php/pt.1,defacement
movies.tvguide.com/eastern-promises/285629,benign
http://themeforest.net/item/moksha-one-multi-page-multi-purpose-template/full_screen_preview/10938288,benign
flaggedrevs.labs.wikimedia.org/wiki/New_York_State_Route_28,benign
thetakeaway.org/people/victor-begg/,benign
thesaurus1.classic.reference.com/roget/VI/898.html,benign
http://www.unfallhilfe-bayern.de/index.php/component/banners/click/5,defacement
deannasrealm.com/?p=396,benign
wn.com/Saints_and_Sinners__Walk_that_walk,benign
music.yahoo.com/filthy-thieving-bastards-33389881/,benign
thescottishsun.co.uk/scotsol/homepage/news/3624183/Former-Celtic-star-Simon-Lynch-has-netted-an-army-of-fans-for-his-MUSIC-career.html,benign
uk.ask.com/wiki/The_Bellflower_Bunnies,benign
trifter.com/usa-canada/gilles-duceppe-thinks-quebec-is-not-in-canada/,benign
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?option=com_phocadownload&view=sections&Itemid=74,defacement
linkedin.com/company/cost-plus-world-market,benign
http://nypost.com/2015/04/23/american-apparel-hit-with-another-shareholder-lawsuit/,benign
planetware.com/uniontown/searights-toll-house-us-pa-423.htm,benign
skillwho.com/lists/M/M0/197902/,benign
http://www.youtube.com/embed/9wCygJtW_SQ?rel=0&showinfo=0&autoplay=1,malware
channel5.com/shows/the-vanessa-show/vanessa-and-ben/vanessa-feltz,benign
figureskating.about.com/od/profilesoffamousskaters/p/maribelvinsonowen.htm,benign
youtube.com/watch?v=H8KMbZ_aoZA,benign
http://shantasells.com/blog/daily-realtor-news,defacement
showboat-atlantic-city.com/,benign
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&srctype=smi&srcid=3B15&doctype=cite&docid=14+Hawaii+L.+Rev.+445&key=2af25559f0297ab391fe6110046e12b5,benign
teslarealtoreel.com/,benign
digitool.amherst.edu:8881/dtl_publish/119/377562.html,benign
videogamedude.net/,benign
denizbank-ensube.com,phishing
http://crystalspringsag.org/index.php?option=com_content&view=article&id=18&catid=16&Itemid=116,defacement
touchwakefield.com/business/list/bid/5048330,benign
http://www.bbs1wob.de/neuigkeiten/12-aktuelles/31-ballsporttag-der-berufsfachschulen.html,defacement
dairyspot.com/,benign
sing365.com/music/lyric.nsf/Toni-Braxton-Libra-Album/2C09FF336880E71C4825707F000E83E7,benign
top100links.info/films7.htm,benign
youtube.com/watch?v=F0kGWMVoL9k,benign
en.wikipedia.org/wiki/Warrior_(band),benign
superpages.com/bp/Indiana-PA/Greenwood-Cemetery-L0116329432.htm,benign
http://sls.org.cn/Pages/Catalog.aspx?lm=0104,defacement
en.wikipedia.org/wiki/Adam_(name),benign
freebase.com/view/en/las_vegas_gladiators,benign
manta.com/c/mttbl6q/brook-bartlett-farms,benign
http://9779.info/%E8%8E%B7%E5%A5%96%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://www.holidayclub-mtb.com/holiday/index.html,defacement
http://www.e-komotini.gr/index.php?option=com_mtree&task=viewlink&link_id=340&Itemid=1,defacement
absoluteastronomy.com/topics/Benjamin_Bonneville,benign
economicexpert.com/a/King:of:France.htm,benign
oppapers.com/essays/Farmland-Industries-Inc/26715,benign
military-money-matters.com/melanie-morgan.html,benign
theurbandaily.com/special-features/iliana-rabun-wood/gallery-top-10-hood-horror-films/,benign
rock.about.com/od/reviews/fr/AmericanIdiot.htm,benign
infomine.com/index/companies/OREX_EXPLORATION_INC..html,benign
mp3raid.com/music/dru_down_pimp_of_the_year.html,benign
enotes.com/topic/F.C._Indiana_(W-League),benign
bluefly.com/Alice---Olivia-lime-green-jersey-Joyce-pleated-one-shoulder-dress/cat60019/304707001/detail.fly,benign
http://distractify.com/post/related/id/554baa1e4a0c4bbb3d066a77/skip/20/limit/10/back/0,benign
http://www.domusviatoris.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kb211c3ZpYXRvcmlzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9rMiZ2aWV3PWl0ZW0maWQ9Nzc6aGFiMS0yJkl0ZW1pZD03,defacement
yah.upajs.co,phishing
cubuffs.com/SportSelect.dbml?DB_OEM_ID=600&SPID=255&SPSID=3850,benign
petrucciforum.com/forums/showthread.php?68208-FT-ESP-Jeff-Hanneman-Custom-Shop,benign
http://oneink.com.sg/update/us.match.com-login.php,phishing
historyorb.com/date/1928/march,benign
http://www.briard-stark.de/links.html,defacement
mahalo.com/john-ritter/,benign
http://www.belmontbaptistchurch.com/index.php?option=com_wpmu&blog_id=1&p=15&Itemid=259,defacement
itgins.do,phishing
artistwiki.com/pebbles/biography,benign
http://ap.org/Content/AP-In-The-News/2014/Former-AP-photographer-Harry-Koundakjian-dies,benign
asklaila.com/listing/Chennai/Thousand+Lights/Super+Cassettes+Industries+Limited/CoPyeNwN/,benign
http://inpmall.com/letsmall/bdata/update/handelsbanken/update/secure/banking/handelsbanken/Login.htm,phishing
gibsondunn.com/Lawyers/dfloyd,benign
http://tunein.com/radio/Rothenberg--Weatherford-p715699/15480783/ca-pub-1542925551861702/Program,benign
goodfridayent.com/goodfridayent/coa/,benign
http://www.job.ph/index.php?option=com_content&view=article&id=5&Itemid=10,defacement
blueollie.wordpress.com/2010/08/02/route-66-rest-area-off-of-i-44-in-missouri/,benign
http://skyrock.com/videos/eDFvd2NhMzoxMw==-Jul-feat-Romano-Dans-ma-Paranoia-en-live-dans-la-Radio-Libre.html?top=3&period=daily,benign
irelandwhiskeytrail.com/?pg=persses_distillery_nuns_island_galway_city.php,benign
http://www.evasteinberger.at/de/erfolge/46-turniere2010.html,defacement
travelingluck.com/North+America/Canada/Quebec/_5893815_Barrage+Jules-Allard.html,benign
http://www.prismpgh.org/component/events/index.html?task=view_day&year=2012&month=01&day=02,defacement
en.wikipedia.org/wiki/High_on_Fire,benign
en.wikipedia.org/wiki/Pitman,benign
huffingtonpost.com/2011/08/05/lewis-black-sarah-palin-jokes_n_919896.html,benign
http://distractify.com/post/related/id/54f8b97b4a0c4b4b42c50c49/skip/40/limit/10/back/0,benign
gujaratiescorts.com/singapore_escorts.html,benign
store.nightgauntgraphics.com/index.php?main_page=index&cPath=1,benign
http://s10.cdn.deahu.com/jingyan/image_cluster/2015-04-09/21/6638885_D63F77E2507432CA8BB6827E50B38F23.jpg,malware
mp3raid.com/music/trans_x.html,benign
en.wikipedia.org/wiki/St_Johnstone_F.C,benign
http://www.brigitte-koischwitz.de/index.php?option=com_tag&task=tag&tag=bad+endbach,defacement
sports.yahoo.com/soccer/news?slug=afp-germanyreligionislamramadanfblger,benign
improvementservice.org.uk/about-us/the-improvement-service-team/andrew-mcguire-governance-performance-management-programme-manager/,benign
http://olx.ro/i2/electronice-si-electrocasnice/telefoane-mobile/samsung/js/spring.js,benign
http://chinesevie.com/index.php?option=com_content&view=article&id=154%3Asi-ma-guang-za-gang&catid=55%3Areading&Itemid=275&lang=en,malware
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1488,benign
ferdyonfilms.com/?p=5404,benign
amazon.com/American-Silent-Film-William-Everson/dp/0306808765,benign
weather.com/weather/today/Fairfax+VA+22030,benign
http://www.ccimb.com.br/noticias/ccimb-na-midia/89-camara-de-comercio-e-industria-mulcumana-e-inaugurada-em-sp.html,defacement
http://www.korexshop.sk/index.php?option=com_content&view=article&id=1&Itemid=73,defacement
http://auto.ru/cars/bmw/5er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-384_4445,benign
nilsandersen.com/,benign
urlidea.com/www/fraternite.net.html,benign
en.wikipedia.org/wiki/Tony_Cadena,benign
eastwordbradenton.blogspot.com/2011/10/bob-and-billie-delaney-named.html,benign
http://www.farmaciaspengler.com.br/index.php?option=com_content&view=section&layout=blog&id=2&Itemid=3,defacement
nme.com/artists/groovy-aardvark,benign
kosiwere.net,phishing
detroityes.com/mb/showthread.php?1728-I-work-worked-at-Detroit-City-Airport,benign
journal-news.net/page/content.detail/id/569555/Harry--W--Hinton.html?nav=5007,benign
http://rocketnews24.com/2010/05/04/%e3%80%90%e4%b8%8a%e6%b5%b7%e4%b8%87%e5%8d%9a%e3%80%91%e3%82%a4%e3%83%b3%e3%83%89%e9%a4%a8%e3%81%8c%e3%82%b9%e3%82%b4%e3%82%a4%ef%bc%81-%e7%a9%ba%e4%b8%ad%e3%81%ab3d%e7%ab%8b%e4%bd%93%e6%98%a0/,benign
ilike.com/artist/Marie-%C3%89laine+Thibert,benign
myhockeytradres.webs.com/,benign
amazon.com/What-Price-Hollywood-Constance-Bennett/dp/6303867898,benign
lead411.com/Brian_MacDonald_2349989.html,benign
doverpost.com/communities/x1274364224/Athlete-Profile-Corey-Crawford,benign
http://www.smalbro.dk/free-postcards-31-40/1017-free-postcard-with-heart-motive-039,defacement
tvguide.com/celebrities/mark-harmon/bio/164630,benign
netcarshow.com/chevrolet/2000-cavalier/,benign
absoluteastronomy.com/topics/Liberman_Broadcasting,benign
liceulogoga.ro,malware
pview.findlaw.com/view/2238400_1,benign
mylife.com/c-1603187061,benign
onsmithcomics.blogspot.com/,benign
youtube.com/watch?v=jSqKsHYdUmw,benign
http://habbohotelmoedasgratisvipehc.blogspot.com/,phishing
pghaa.org/,benign
phrases.org.uk/meanings/topsy-turvy.html,benign
http://theplumbingdoctor.net/gas-storage.html,defacement
doobiebrothers.net/discography/what-were-once-vices-are-now-habits/lyrics/,benign
http://www.pols.gr/index.php?option=com_virtuemart&page=shop.browse&category_id=109&Itemid=3&lang=el,defacement
http://jville.ind.br/equipamentos,defacement
http://thai-liveaboard.com/index.php?option=com_thailiveaboard&view=courses&Itemid=7&lang=ru,defacement
http://szgs.ru/index.html,defacement
archives.queensu.ca/Exhibits/buchan.html,benign
en.wikipedia.org/wiki/Wil_Wheaton,benign
gardencreekvineyards.com/,benign
youtube.com/watch?v=cAj7QeQPNX4,benign
absoluteastronomy.com/topics/William_F._Knowland,benign
bloomberg.com/apps/news?pid=newsarchive&sid=aun6rYtGmvOc&refer=canada,benign
mispedia.org/MusiquePlus.html,benign
quotationspage.com/subjects/gratitude/,benign
http://stackoverflow.com/questions/8643354/cannot-load-image-referenced-from-a-nib-in-the-bundle,benign
allhighschools.com/school/providence-high-school/86248,benign
marxists.org/archive/james-clr/biograph.htm,benign
quotedb.net/eric-berne/,benign
whosdatedwho.com/tpx_47178/bianca-beauchamp/,benign
findid-icloud.com,phishing
youtube.com/watch?v=t5Ycz3NtHdc,benign
enka-miyako-harumi.thelyricarchive.com/,benign
free-ebooks.net/author/ken-evoy,benign
e.gluetext.com/content/e/England/England_16th_century_crime.html,benign
